Order,Symbol,dynamicColors_GS3_prot,mergedColors,consensus_GS3
15474,ATP5LP6,yellow,darkred,grey
15475,ATF4P3,grey,grey,grey
15476,UBALD2,red,black,yellow
15477,QRICH2,lightcyan,darkorange,darkorange
15478,PRPSAP1,lightsteelblue1,lightsteelblue1,grey
15479,SPHK1,grey,grey,grey
15480,UBE2O,black,black,yellow
15481,RPL7P49,skyblue,skyblue,grey
15482,RHBDF2,magenta,magenta,salmon
15483,CYGB,green,green,turquoise
15484,PRCD,green,green,turquoise
15485,SNHG16,greenyellow,greenyellow,green
15486,ST6GALNAC2,grey,grey,turquoise
15487,ST6GALNAC1,darkslateblue,darkslateblue,grey
15488,MXRA7,brown,brown,turquoise
15489,RNY4P36,grey,grey,grey
15490,JMJD6,lightcyan,darkorange,darkorange
15491,METTL23,blue,blue,blue
15492,SRSF2,blue,blue,blue
15493,MFSD11,green,green,blue
15494,RNU6-97P,skyblue,skyblue,grey
15495,MGAT5B,red,black,yellow
15496,SNHG20,saddlebrown,cyan,green
15497,SEC14L1,lightgreen,lightgreen,darkgreen
15498,SEPT9,brown,brown,green
15499,TNRC6C,black,black,yellow
15500,RNU6-625P,grey,grey,grey
15501,TNRC6C-AS1,steelblue,steelblue,green
15502,TMC6,brown,brown,green
15503,TMC8,magenta,magenta,salmon
15504,SYNGR2,turquoise,salmon,turquoise
15505,TK1,turquoise,salmon,grey
15506,AFMID,pink,green,turquoise
15507,TMEM235,pink,green,turquoise
15508,THA1P,green,green,turquoise
15509,SOCS3,darkgrey,darkgrey,darkturquoise
15510,PGS1,red,black,green
15511,DNAH17,turquoise,salmon,darkgrey
15512,DNAH17-AS1,green,green,turquoise
15513,CYTH1,brown,brown,turquoise
15514,RNU6-638P,grey,grey,grey
15515,USP36,lightgreen,lightgreen,brown4
15516,TIMP2,orange,lightgreen,yellow
15517,CEP295NL,thistle2,thistle2,darkgrey
15518,LGALS3BP,turquoise,salmon,turquoise
15519,CANT1,red,black,darkorange
15520,C1QTNF1,grey,grey,grey
15521,ENGASE,brown,brown,green
15522,RBFOX3,black,black,yellow
15523,CBX2,brown,brown,turquoise
15524,CBX8,navajowhite2,navajowhite2,turquoise
15525,CBX4,brown,brown,green
15526,TBC1D16,turquoise,salmon,turquoise
15527,CCDC40,turquoise,salmon,yellow
15528,GAA,turquoise,salmon,turquoise
15529,EIF4A3,blue,blue,blue
15530,SGSH,thistle1,lightsteelblue1,green
15531,SLC26A11,red,black,yellow
15532,RNF213,thistle2,thistle2,darkgrey
15533,ENDOV,turquoise,salmon,black
15534,MIR4730,grey,grey,grey
15535,NPTX1,red,black,yellow
15536,RPTOR,red,black,yellow
15537,CHMP6,brown,brown,lightsteelblue1
15538,BAIAP2-AS1,brown,brown,turquoise
15539,BAIAP2,red,black,yellow
15540,AATK,sienna3,sienna3,lightsteelblue1
15541,MIR657,brown,brown,green
15542,MIR338,grey,grey,grey
15543,MIR1250,grey,grey,grey
15544,AATK-AS1,brown,brown,green
15545,CEP131,thistle1,lightsteelblue1,lightsteelblue1
15546,TEPSIN,lightsteelblue1,lightsteelblue1,green
15547,C17orf89,midnightblue,midnightblue,greenyellow
15548,SLC38A10,thistle1,lightsteelblue1,yellow
15549,BAHCC1,thistle1,lightsteelblue1,yellow
15550,ACTG1,green,green,turquoise
15551,FAAP100,green,green,turquoise
15552,NPLOC4,green,green,turquoise
15553,OXLD1,green,green,turquoise
15554,CCDC137,brown,brown,green
15555,ARL16,pink,green,turquoise
15556,HGS,red,black,yellow
15557,MRPL12,sienna3,sienna3,lightsteelblue1
15558,SLC25A10,pink,green,turquoise
15559,MCRIP1,green,green,turquoise
15560,P4HB,turquoise,salmon,black
15561,ARHGDIA,red,black,yellow
15562,ALYREF,grey,grey,turquoise
15563,ANAPC11,pink,green,lightcyan
15564,NPB,green,green,turquoise
15565,PCYT2,green,green,turquoise
15566,SIRT7,turquoise,salmon,yellow
15567,MAFG,red,black,green
15568,MAFG-AS1,brown,brown,turquoise
15569,PYCR1,turquoise,salmon,turquoise
15570,MYADML2,green,green,turquoise
15571,ASPSCR1,brown,brown,lightsteelblue1
15572,STRA13,green,green,turquoise
15573,LRRC45,brown,brown,lightsteelblue1
15574,RAC3,green,green,turquoise
15575,DCXR,green,green,turquoise
15576,RFNG,brown,brown,green
15577,GPS1,salmon,salmon,turquoise
15578,DUS1L,brown,brown,turquoise
15579,FASN,red,black,yellow
15580,CCDC57,turquoise,salmon,yellow
15581,SLC16A3,darkgrey,darkgrey,darkturquoise
15582,CSNK1D,red,black,yellow
15583,OGFOD3,brown,brown,turquoise
15584,HEXDC,brown,brown,green
15585,HEXDC-IT1,grey,grey,grey
15586,C17orf62,turquoise,salmon,green
15587,NARF,turquoise,salmon,turquoise
15588,NARF-IT1,darkred,darkred,grey
15589,FOXK2,red,black,yellow
15590,WDR45B,brown,brown,turquoise
15591,RAB40B,darkslateblue,darkslateblue,grey
15592,MIR4525,black,black,grey
15593,FN3KRP,brown,brown,turquoise
15594,FN3K,orange,lightgreen,yellow
15595,TBCD,red,black,yellow
15596,B3GNTL1,salmon,salmon,black
15597,METRNL,grey60,grey60,cyan
15598,ROCK1P1,grey,grey,grey
15599,USP14,darkturquoise,darkturquoise,paleturquoise
15600,THOC1,tan,tan,tan
15601,COLEC12,darkred,darkred,cyan
15602,CLUL1,grey,grey,grey
15603,TYMSOS,blue,blue,blue
15604,TYMS,grey,grey,grey
15605,ENOSF1,steelblue,steelblue,darkgrey
15606,YES1,yellow,darkred,blue
15607,RNU1-109P,grey,grey,grey
15608,ADCYAP1,grey,grey,turquoise
15609,METTL4,paleturquoise,mediumpurple3,pink
15610,CBX3P2,lightyellow,bisque4,blue
15611,SMCHD1,tan,tan,tan
15612,EMILIN2,grey,grey,grey
15613,LPIN2,green,green,turquoise
15614,MYOM1,yellow,darkred,blue
15615,MYL12A,yellow,darkred,blue
15616,MYL12B,midnightblue,midnightblue,lightcyan
15617,TGIF1,lightcyan,darkorange,grey60
15618,DLGAP1,black,black,violet
15619,RN7SL39P,grey,grey,grey
15620,DLGAP1-AS1,lightcyan,darkorange,grey
15621,DLGAP1-AS2,grey,grey,grey
15622,DLGAP1-AS3,grey,grey,grey
15623,RNU6-831P,yellow,darkred,blue
15624,DLGAP1-AS4,yellow,darkred,blue
15625,GAPDHP66,skyblue,skyblue,yellow
15626,AKAIN1,white,white,grey
15627,LINC00526,blue,blue,blue
15628,LINC00667,blue,blue,blue
15629,ZBTB14,blue,blue,blue
15630,EPB41L3,turquoise,salmon,black
15631,MIR3976HG,grey,grey,grey
15632,MIR3976,brown,brown,green
15633,TMEM200C,yellow,darkred,blue
15634,L3MBTL4,blue,blue,blue
15635,RNU5F-3P,grey,grey,grey
15636,MIR4317,grey,grey,grey
15637,RPL6P27,grey,grey,grey
15638,ARHGAP28,blue,blue,blue
15639,LAMA1,magenta,magenta,salmon
15640,PTPRM,turquoise,salmon,turquoise
15641,RAB12,purple,midnightblue,blue
15642,GACAT2,brown,brown,turquoise
15643,MTCL1,turquoise,salmon,yellow
15644,NDUFV2,royalblue,royalblue,grey60
15645,NDUFV2-AS1,grey,grey,grey
15646,ANKRD12,tan,tan,tan
15647,TWSG1,yellow,darkred,blue
15648,RALBP1,tan,tan,tan
15649,PPP4R1,yellow,darkred,blue
15650,PPP4R1-AS1,grey,grey,grey
15651,RAB31,cyan,cyan,pink
15652,ZNF415P1,darkgrey,darkgrey,darkturquoise
15653,VAPA,blue,blue,blue
15654,RNA5SP450,blue,blue,grey
15655,APCDD1,violet,violet,turquoise
15656,NAPG,blue,blue,blue
15657,PIEZO2,steelblue,steelblue,darkgrey
15658,GNAL,white,white,skyblue
15659,CHMP1B,blue,blue,blue
15660,MPPE1,violet,violet,greenyellow
15661,IMPA2,grey,grey,grey
15662,ANKRD62,grey,grey,grey
15663,CCDC58P3,salmon,salmon,grey
15664,CIDEA,turquoise,salmon,turquoise
15665,TUBB6,darkgrey,darkgrey,darkturquoise
15666,AFG3L2,bisque4,bisque4,blue
15667,PRELID3A,grey,grey,grey
15668,SPIRE1,cyan,cyan,grey
15669,PSMG2,purple,midnightblue,greenyellow
15670,CEP76,yellow,darkred,blue
15671,PTPN2,royalblue,royalblue,tan
15672,EIF4A2P1,brown,brown,turquoise
15673,SEH1L,darkturquoise,darkturquoise,blue
15674,CEP192,darkred,darkred,blue
15675,LDLRAD4,grey,grey,grey
15676,C18orf15,black,black,yellow
15677,MIR5190,grey,grey,grey
15678,MIR4526,brown,brown,turquoise
15679,FAM210A,cyan,cyan,pink
15680,RN7SL362P,saddlebrown,cyan,grey
15681,RNMT,yellow,darkred,blue
15682,ZNF519,royalblue,royalblue,pink
15683,ANKRD20A5P,yellow,darkred,blue
15684,RNU6-316P,yellow,darkred,blue
15685,RHOT1P1,skyblue,skyblue,tan
15686,CYP4F35P,lightgreen,lightgreen,yellow
15687,FEM1AP2,turquoise,salmon,black
15688,ANKRD30B,yellow,darkred,blue
15689,ROCK1,tan,tan,tan
15690,GREB1L,steelblue,steelblue,black
15691,ESCO1,darkred,darkred,tan
15692,SNRPD1,purple,midnightblue,greenyellow
15693,ABHD3,darkorange,darkorange,darkorange
15694,MIB1,blue,blue,blue
15695,RN7SL233P,grey,grey,grey
15696,MIR133A1HG,blue,blue,blue
15697,RBBP8,tan,tan,blue
15698,RN7SL745P,yellow,darkred,blue
15699,CABLES1,grey,grey,turquoise
15700,TMEM241,salmon,salmon,turquoise
15701,RIOK3,mediumpurple3,mediumpurple3,darkslateblue
15702,C18orf8,turquoise,salmon,green
15703,NPC1,violet,violet,turquoise
15704,ANKRD29,turquoise,salmon,grey
15705,LAMA3,darkslateblue,darkslateblue,grey
15706,TTC39C,lightyellow,bisque4,blue
15707,CABYR,turquoise,salmon,black
15708,OSBPL1A,royalblue,royalblue,blue
15709,RNA5SP452,turquoise,salmon,grey
15710,IMPACT,blue,blue,blue
15711,ZNF521,darkred,darkred,black
15712,SS18,yellow,darkred,pink
15713,DHFRP1,grey,grey,grey
15714,TAF4B,grey,grey,grey
15715,KCTD1,brown4,brown4,darkgreen
15716,AQP4-AS1,grey,grey,grey
15717,AQP4,cyan,cyan,yellowgreen
15718,CHST9,grey,grey,grey
15719,CDH2,darkgreen,cyan,grey
15720,DSC2,yellow,darkred,blue
15721,DSCAS,grey,grey,grey
15722,DSC1,grey,grey,grey
15723,DSG3,white,white,grey
15724,DSG2,grey60,grey60,cyan
15725,B4GALT6,blue,blue,blue
15726,TRAPPC8,blue,blue,blue
15727,RNF125,violet,violet,blue
15728,RNF138,mediumpurple3,mediumpurple3,darkslateblue
15729,GAREM1,brown4,brown4,darkgreen
15730,RNA5SP453,grey,grey,grey
15731,CLUHP6,salmon,salmon,turquoise
15732,HNRNPA1P7,orangered4,orangered4,ivory
15733,WBP11P1,grey60,grey60,skyblue
15734,KLHL14,blue,blue,blue
15735,CCDC178,yellow,darkred,blue
15736,ASXL3,grey60,grey60,grey
15737,NOL4,white,white,skyblue
15738,DTNA,yellowgreen,yellowgreen,yellowgreen
15739,MAPRE2,lightgreen,lightgreen,darkgreen
15740,ZNF397,grey,grey,tan
15741,ZSCAN30,darkred,darkred,blue
15742,ZNF271P,darkorange,darkorange,darkslateblue
15743,ZNF24,cyan,cyan,pink
15744,ZNF396,blue,blue,blue
15745,INO80C,blue,blue,blue
15746,GALNT1,blue,blue,blue
15747,MIR3975,grey,grey,grey
15748,C18orf21,yellow,darkred,blue
15749,RPRD1A,blue,blue,blue
15750,SLC39A6,paleturquoise,mediumpurple3,darkslateblue
15751,ELP2,blue,blue,blue
15752,FHOD3,lightcyan1,lightcyan1,black
15753,TPGS2,turquoise,salmon,black
15754,KIAA1328,darkred,darkred,blue
15755,CELF4,brown,brown,green
15756,MIR4318,grey,grey,grey
15757,RPL12P40,grey,grey,grey
15758,RPL7AP66,grey,grey,grey
15759,PIK3C3,yellow,darkred,blue
15760,LINC00907,blue,blue,blue
15761,RIT2,magenta,magenta,grey
15762,SYT4,blue,blue,blue
15763,SETBP1,lightgreen,lightgreen,yellow
15764,SLC14A1,yellowgreen,yellowgreen,pink
15765,EPG5,lightgreen,lightgreen,darkgreen
15766,PSTPIP2,grey,grey,blue
15767,RNY4P37,yellow,darkred,blue
15768,ATP5A1,midnightblue,midnightblue,greenyellow
15769,HAUS1,blue,blue,blue
15770,C18orf25,cyan,cyan,pink
15771,RNF165,red,black,black
15772,LOXHD1,yellow,darkred,grey
15773,ST8SIA5,lightgreen,lightgreen,darkgreen
15774,PIAS2,yellow,darkred,blue
15775,KATNAL2,royalblue,royalblue,tan
15776,HDHD2,blue,blue,blue
15777,IER3IP1,blue,blue,blue
15778,SMAD2,yellow,darkred,blue
15779,MTCO2P2,brown,brown,grey
15780,ZBTB7C,red,black,yellow
15781,RNU6-708P,grey,grey,grey
15782,CTIF,turquoise,salmon,green
15783,SMAD7,brown,brown,green
15784,DYM,turquoise,salmon,grey
15785,MIR4744,turquoise,salmon,yellow
15786,C18orf32,brown,brown,green
15787,RPL17,paleturquoise,mediumpurple3,thistle1
15788,ACAA2,yellow,darkred,blue
15789,SNHG22,purple,midnightblue,greenyellow
15790,MYO5B,turquoise,salmon,grey
15791,CFAP53,grey,grey,grey60
15792,MBD1,red,black,yellow
15793,CXXC1,greenyellow,greenyellow,green
15794,MAPK4,red,black,yellow
15795,MRO,yellowgreen,yellowgreen,pink
15796,ME2,yellow,darkred,blue
15797,ELAC1,bisque4,bisque4,blue
15798,SMAD4,saddlebrown,cyan,pink
15799,MEX3C,darkorange,darkorange,pink
15800,LINC01630,steelblue,steelblue,darkgrey
15801,DCC,orange,lightgreen,violet
15802,MIR4528,grey,grey,blue
15803,MBD2,darkred,darkred,blue
15804,SNORA37,darkmagenta,darkmagenta,orangered4
15805,POLI,blue,blue,blue
15806,STARD6,blue,blue,blue
15807,C18orf54,darkturquoise,darkturquoise,blue
15808,SNRPGP2,grey,grey,grey
15809,RAB27B,cyan,cyan,pink
15810,RPSAP57,grey,grey,grey
15811,CCDC68,blue,blue,blue
15812,TCF4,cyan,cyan,pink
15813,LINC01415,blue,blue,blue
15814,TXNL1,yellow,darkred,blue
15815,WDR7,lightcyan1,lightcyan1,violet
15816,ST8SIA3,orange,lightgreen,darkgreen
15817,ONECUT2,grey,grey,grey
15818,FECH,green,green,greenyellow
15819,NARS,purple,midnightblue,greenyellow
15820,ATP8B1,grey,grey,grey
15821,NEDD4L,orange,lightgreen,darkgreen
15822,MALT1,royalblue,royalblue,grey60
15823,MRPL37P1,grey,grey,grey
15824,ZNF532,turquoise,salmon,turquoise
15825,SEC11C,purple,midnightblue,greenyellow
15826,GRP,white,white,grey
15827,LMAN1,saddlebrown,cyan,pink
15828,CCBE1,ivory,ivory,grey
15829,PMAIP1,grey,grey,grey
15830,MC4R,greenyellow,greenyellow,turquoise
15831,CDH20,lightcyan,darkorange,green
15832,RNU6-116P,magenta,magenta,grey
15833,RNF152,cyan,cyan,pink
15834,PIGN,blue,blue,blue
15835,KIAA1468,darkred,darkred,blue
15836,TNFRSF11A,blue,blue,grey
15837,ZCCHC2,darkorange2,darkorange2,darkorange
15838,PHLPP1,turquoise,salmon,darkgrey
15839,BCL2,darkgreen,cyan,pink
15840,KDSR,blue,blue,blue
15841,VPS4B,blue,blue,blue
15842,HMSD,grey,grey,grey
15843,SERPINB8,lightyellow,bisque4,blue
15844,CDH7,yellow,darkred,blue
15845,CDH19,violet,violet,blue
15846,DSEL,saddlebrown,cyan,pink
15847,TMX3,blue,blue,blue
15848,CCDC102B,darkred,darkred,blue
15849,DOK6,blue,blue,blue
15850,CD226,blue,blue,blue
15851,RTTN,yellow,darkred,blue
15852,SOCS6,blue,blue,blue
15853,RN7SL795P,grey,grey,grey
15854,CBLN2,white,white,turquoise
15855,NETO1,salmon,salmon,violet
15856,MIR548AV,grey,grey,grey
15857,FBXO15,cyan,cyan,pink
15858,TIMM21,darkorange,darkorange,darkorange
15859,CYB5A,grey,grey,turquoise
15860,FAUP1,grey,grey,grey
15861,FAM69C,violet,violet,blue
15862,CNDP2,red,black,black
15863,CNDP1,violet,violet,darkolivegreen
15864,LINC00909,yellow,darkred,blue
15865,ZNF407,darkturquoise,darkturquoise,blue
15866,ZADH2,lightgreen,lightgreen,grey
15867,TSHZ1,red,black,yellow
15868,ZNF516,darkorange2,darkorange2,yellow
15869,LINC00683,black,black,grey
15870,ZNF236,red,black,yellow
15871,MBP,steelblue,steelblue,darkgrey
15872,GALR1,blue,blue,blue
15873,SALL3,cyan,cyan,pink
15874,ATP9B,grey,grey,grey
15875,NFATC1,grey,grey,grey
15876,CTDP1,thistle1,lightsteelblue1,yellow
15877,PQLC1,green,green,turquoise
15878,HSBP1L1,grey,grey,grey
15879,TXNL4A,blue,blue,blue
15880,RBFA,turquoise,salmon,black
15881,SLC25A6P4,red,black,yellow
15882,ADNP2,red,black,yellow
15883,PARD6G-AS1,lightcyan,darkorange,darkorange
15884,PARD6G,grey,grey,cyan
15885,LINC01002,grey,grey,grey
15886,PLPP2,greenyellow,greenyellow,turquoise
15887,MIER2,turquoise,salmon,yellow
15888,C2CD4C,sienna3,sienna3,turquoise
15889,SHC2,brown,brown,turquoise
15890,MADCAM1,turquoise,salmon,yellow
15891,TPGS1,sienna3,sienna3,lightsteelblue1
15892,CDC34,sienna3,sienna3,lightsteelblue1
15893,BSG,salmon,salmon,turquoise
15894,HCN2,red,black,yellow
15895,POLRMT,brown,brown,green
15896,FGF22,navajowhite2,navajowhite2,lightsteelblue1
15897,RNF126,brown,brown,turquoise
15898,FSTL3,turquoise,salmon,turquoise
15899,PALM,brown,brown,green
15900,PTBP1,brown,brown,green
15901,PLPPR3,brown,brown,green
15902,AZU1,grey,grey,grey
15903,PRTN3,brown,brown,turquoise
15904,CFD,brown,brown,green
15905,MED16,red,black,yellow
15906,RNU6-9,darkmagenta,darkmagenta,grey
15907,R3HDM4,green,green,turquoise
15908,ARID3A,brown,brown,turquoise
15909,WDR18,brown,brown,turquoise
15910,TMEM259,brown,brown,turquoise
15911,RNU6-2,grey,grey,grey
15912,CNN2,grey60,grey60,cyan
15913,ABCA7,thistle1,lightsteelblue1,yellow
15914,ARHGAP45,magenta,magenta,salmon
15915,POLR2E,green,green,turquoise
15916,GPX4,brown,brown,lightsteelblue1
15917,SBNO2,darkgrey,darkgrey,yellow
15918,STK11,brown,brown,green
15919,CBARP,brown,brown,green
15920,ATP5D,sienna3,sienna3,lightsteelblue1
15921,MIDN,darkgrey,darkgrey,yellow
15922,CIRBP,bisque4,bisque4,blue
15923,C19orf24,greenyellow,greenyellow,green
15924,MUM1,brown,brown,lightsteelblue1
15925,NDUFS7,sienna3,sienna3,turquoise
15926,GAMT,green,green,turquoise
15927,DAZAP1,thistle2,thistle2,plum2
15928,RPS15,pink,green,turquoise
15929,APC2,red,black,yellow
15930,C19orf25,green,green,turquoise
15931,PCSK4,brown,brown,lightsteelblue1
15932,REEP6,turquoise,salmon,turquoise
15933,ADAMTSL5,grey,grey,grey
15934,PLK5,brown,brown,green
15935,MEX3D,brown,brown,turquoise
15936,MBD3,brown,brown,green
15937,UQCR11,midnightblue,midnightblue,greenyellow
15938,TCF3,brown,brown,green
15939,REXO1,brown,brown,green
15940,KLF16,sienna3,sienna3,green
15941,ABHD17A,brown,brown,green
15942,SCAMP4,salmon,salmon,black
15943,CSNK1G2,brown,brown,green
15944,BTBD2,brown,brown,green
15945,MKNK2,lightcyan,darkorange,darkorange
15946,MOB3A,red,black,green
15947,IZUMO4,pink,green,lightcyan
15948,AP3D1,red,black,yellow
15949,DOT1L,thistle1,lightsteelblue1,yellow
15950,PLEKHJ1,green,green,turquoise
15951,SF3A2,red,black,green
15952,AMH,brown,brown,green
15953,OAZ1,pink,green,lightcyan
15954,LINGO3,brown,brown,green
15955,LSM7,brown,brown,turquoise
15956,SPPL2B,green,green,turquoise
15957,TIMM13,green,green,turquoise
15958,LMNB2,brown,brown,green
15959,GADD45B,darkgrey,darkgrey,darkturquoise
15960,GNG7,brown,brown,turquoise
15961,DIRAS1,turquoise,salmon,turquoise
15962,SLC39A3,green,green,turquoise
15963,SGTA,red,black,yellow
15964,THOP1,brown,brown,lightsteelblue1
15965,ZNF554,bisque4,bisque4,blue
15966,ZNF555,yellow,darkred,blue
15967,ZNF57,darkred,darkred,grey
15968,ZNF77,floralwhite,floralwhite,grey
15969,TLE2,brown,brown,turquoise
15970,AES,brown,brown,turquoise
15971,GNA11,brown,brown,green
15972,GNA15,turquoise,salmon,green
15973,NCLN,brown,brown,green
15974,CELF5,red,black,yellow
15975,NFIC,black,black,yellow
15976,SMIM24,turquoise,salmon,black
15977,DOHH,navajowhite2,navajowhite2,lightsteelblue1
15978,FZR1,red,black,yellow
15979,MFSD12,brown,brown,green
15980,C19orf71,brown,brown,green
15981,HMG20B,brown,brown,green
15982,CACTIN,sienna3,sienna3,lightsteelblue1
15983,PIP5K1C,red,black,yellow
15984,APBA3,lightcyan,darkorange,darkorange
15985,MRPL54,pink,green,lightcyan
15986,MATK,sienna3,sienna3,lightsteelblue1
15987,ZFR2,brown,brown,turquoise
15988,ATCAY,red,black,yellow
15989,DAPK3,sienna3,sienna3,lightsteelblue1
15990,EEF2,brown,brown,green
15991,SNORD37,grey,grey,grey
15992,PIAS4,brown,brown,green
15993,ZBTB7A,red,black,yellow
15994,MAP2K2,brown,brown,lightsteelblue1
15995,CREB3L3,turquoise,salmon,turquoise
15996,SIRT6,brown,brown,turquoise
15997,ANKRD24,red,black,green
15998,EBI3,turquoise,salmon,grey
15999,CCDC94,brown,brown,turquoise
16000,SHD,turquoise,salmon,turquoise
16001,TMIGD2,magenta,magenta,turquoise
16002,FSD1,brown,brown,green
16003,STAP2,brown,brown,turquoise
16004,MPND,brown,brown,turquoise
16005,SH3GL1,brown,brown,turquoise
16006,CHAF1A,turquoise,salmon,turquoise
16007,UBXN6,brown,brown,turquoise
16008,PLIN4,greenyellow,greenyellow,green
16009,PLIN5,greenyellow,greenyellow,turquoise
16010,SEMA6B,brown,brown,green
16011,TNFAIP8L1,brown,brown,turquoise
16012,MYDGF,pink,green,lightcyan
16013,DPP9,red,black,yellow
16014,MIR7-3HG,grey,grey,grey
16015,FEM1A,turquoise,salmon,green
16016,TICAM1,red,black,yellow
16017,PLIN3,grey,grey,grey
16018,ARRDC5,grey,grey,grey
16019,UHRF1,grey,grey,blue
16020,KDM4B,red,black,yellow
16021,PTPRS,sienna3,sienna3,lightsteelblue1
16022,TINCR,turquoise,salmon,yellow
16023,SNRPEP4,blue,blue,blue
16024,SAFB2,grey,grey,grey60
16025,SAFB,grey,grey,yellow
16026,RPL36,plum2,plum2,turquoise
16027,C19orf70,pink,green,lightcyan
16028,HSD11B1L,brown,brown,turquoise
16029,LONP1,brown,brown,green
16030,PRR22,lightyellow,bisque4,grey
16031,DUS3L,brown,brown,turquoise
16032,NDUFA11,pink,green,lightcyan
16033,VMAC,green,green,turquoise
16034,CAPS,pink,green,turquoise
16035,RANBP3,red,black,yellow
16036,RFX2,turquoise,salmon,yellow
16037,MLLT1,brown,brown,green
16038,CLPP,turquoise,salmon,turquoise
16039,ALKBH7,sienna3,sienna3,lightsteelblue1
16040,PSPN,turquoise,salmon,green
16041,GTF2F1,brown,brown,green
16042,KHSRP,black,black,yellow
16043,SLC25A41,greenyellow,greenyellow,green
16044,SLC25A23,salmon,salmon,black
16045,DENND1C,magenta,magenta,turquoise
16046,TUBB4A,black,black,yellow
16047,TNFSF9,grey,grey,grey
16048,C3,magenta,magenta,salmon
16049,GPR108,brown,brown,turquoise
16050,TRIP10,grey,grey,grey
16051,VAV1,magenta,magenta,salmon
16052,ZNF557,blue,blue,blue
16053,INSR,black,black,yellow
16054,ARHGEF18,brown,brown,green
16055,PEX11G,green,green,blue
16056,ZNF358,brown,brown,green
16057,MCOLN1,green,green,turquoise
16058,PNPLA6,red,black,yellow
16059,CAMSAP3,red,black,yellow
16060,XAB2,turquoise,salmon,black
16061,PET100,midnightblue,midnightblue,lightcyan
16062,STXBP2,greenyellow,greenyellow,green
16063,TRAPPC5,lightcyan,darkorange,darkorange
16064,CLEC4G,brown,brown,green
16065,CLEC4GP1,brown,brown,green
16066,EVI5L,brown,brown,green
16067,PRR36,black,black,yellow
16068,MAP2K7,turquoise,salmon,turquoise
16069,TGFBR3L,brown,brown,turquoise
16070,SNAPC2,greenyellow,greenyellow,turquoise
16071,CTXN1,brown,brown,green
16072,TIMM44,brown,brown,green
16073,ELAVL1,orange,lightgreen,yellow
16074,FBN3,black,black,black
16075,CERS4,turquoise,salmon,green
16076,CD320,green,green,turquoise
16077,NDUFA7,purple,midnightblue,greenyellow
16078,RPS28,greenyellow,greenyellow,green
16079,KANK3,green,green,lightcyan
16080,ANGPTL4,darkgrey,darkgrey,darkturquoise
16081,RAB11B-AS1,blue,blue,blue
16082,MIR4999,blue,blue,blue
16083,RAB11B,black,black,yellow
16084,MARCH2,green,green,turquoise
16085,HNRNPM,paleturquoise,mediumpurple3,darkslateblue
16086,PRAM1,turquoise,salmon,yellow
16087,ZNF414,turquoise,salmon,black
16088,MYO1F,magenta,magenta,salmon
16089,ADAMTS10,brown,brown,turquoise
16090,ZNF558,grey,grey,pink
16091,ZNF317,red,black,yellow
16092,ZNF699,blue,blue,blue
16093,ZNF559,blue,blue,blue
16094,ZNF559-ZNF177,blue,blue,grey
16095,ZNF266,grey,grey,grey
16096,ZNF426,mediumpurple3,mediumpurple3,pink
16097,ZNF121,darkgreen,cyan,pink
16098,ZNF561,saddlebrown,cyan,pink
16099,ZNF561-AS1,grey,grey,green
16100,ZNF562,yellow,darkred,blue
16101,ZNF846,grey,grey,grey
16102,FBXL12,green,green,turquoise
16103,UBL5,midnightblue,midnightblue,greenyellow
16104,PIN1,sienna3,sienna3,lightsteelblue1
16105,OLFM2,turquoise,salmon,turquoise
16106,COL5A3,brown,brown,green
16107,C19orf66,green,green,turquoise
16108,ANGPTL6,turquoise,salmon,yellow
16109,PPAN,brown,brown,turquoise
16110,SNORD105B,grey,grey,grey
16111,P2RY11,brown,brown,green
16112,EIF3G,sienna3,sienna3,turquoise
16113,DNMT1,red,black,yellow
16114,S1PR2,green,green,turquoise
16115,MRPL4,brown,brown,green
16116,ICAM1,darkgrey,darkgrey,darkturquoise
16117,ICAM5,brown,brown,turquoise
16118,ZGLP1,lightcyan,darkorange,darkorange
16119,FDX2,turquoise,salmon,green
16120,RAVER1,brown,brown,green
16121,ICAM3,grey,grey,grey
16122,TYK2,lightsteelblue1,lightsteelblue1,green
16123,CDC37,sienna3,sienna3,lightsteelblue1
16124,PDE4A,salmon,salmon,yellow
16125,KEAP1,green,green,turquoise
16126,S1PR5,violet,violet,darkolivegreen
16127,ATG4D,green,green,turquoise
16128,KRI1,brown,brown,green
16129,CDKN2D,pink,green,turquoise
16130,SLC44A2,green,green,turquoise
16131,ILF3-AS1,green,green,turquoise
16132,ILF3,red,black,yellow
16133,QTRT1,brown,brown,turquoise
16134,DNM2,thistle2,thistle2,plum2
16135,MIR4748,turquoise,salmon,black
16136,TMED1,pink,green,lightcyan
16137,C19orf38,magenta,magenta,salmon
16138,CARM1,red,black,yellow
16139,YIPF2,green,green,turquoise
16140,C19orf52,darkmagenta,darkmagenta,greenyellow
16141,SMARCA4,red,black,yellow
16142,RN7SL192P,grey,grey,grey
16143,LDLR,red,black,grey
16144,SPC24,green,green,turquoise
16145,KANK2,grey60,grey60,cyan
16146,DOCK6,red,black,yellow
16147,RAB3D,turquoise,salmon,black
16148,TMEM205,green,green,turquoise
16149,CCDC159,thistle2,thistle2,plum2
16150,PLPPR2,red,black,yellow
16151,SWSAP1,turquoise,salmon,turquoise
16152,EPOR,turquoise,salmon,green
16153,RGL3,steelblue,steelblue,green
