Order,Symbol,dynamicColors_GRS5_prot,mergedColors,consensus_GRS5
3634,SUCLG2,turquoise,turquoise,darkred
3635,SUCLG2-AS1,grey,grey,grey
3636,FAM19A1,darkturquoise,darkturquoise,steelblue
3637,COPS8P2,yellow,black,yellow
3638,PSMC1P1,darkmagenta,darkmagenta,ivory
3639,FAM19A4,darkturquoise,darkturquoise,brown
3640,EOGT,midnightblue,midnightblue,darkred
3641,TMF1,red,red,salmon
3642,MIR3136,turquoise,turquoise,darkred
3643,UBA3,turquoise,turquoise,darkred
3644,ARL6IP5,orange,orange,brown
3645,LMOD3,grey,grey,grey
3646,FRMD4B,darkgrey,darkgrey,darkmagenta
3647,RBM43P1,grey,grey,grey
3648,MITF,salmon,salmon,grey
3649,FOXP1,saddlebrown,saddlebrown,lightyellow
3650,MIR1284,green,white,grey
3651,FOXP1-IT1,grey,grey,brown
3652,EIF4E3,green,white,brown
3653,GPR27,grey,grey,grey
3654,LINC00877,darkgrey,darkgrey,thistle2
3655,LINC00870,turquoise,turquoise,turquoise
3656,RYBP,white,white,lightgreen
3657,SHQ1,salmon,salmon,grey
3658,GXYLT2,lightcyan1,lightcyan1,brown
3659,FTH1P23,darkmagenta,darkmagenta,grey
3660,PPP4R2,green,white,grey60
3661,RNU7-19P,turquoise,turquoise,brown
3662,EBLN2,grey,grey,grey
3663,RNU2-64P,turquoise,turquoise,darkred
3664,PDZRN3,grey,grey,grey
3665,RNU7-119P,salmon,salmon,grey
3666,CNTN3,yellow,black,grey
3667,HNRNPA3P6,pink,pink,mediumpurple3
3668,FAM86DP,magenta,ivory,tan
3669,ENPP7P2,grey,grey,grey
3670,RPL23AP49,grey,grey,turquoise
3671,AGGF1P3,grey,grey,grey
3672,ZNF717,green,white,brown
3673,ROBO2,grey,grey,grey
3674,RNU6-386P,darkred,darkred,brown
3675,ROBO1,magenta,ivory,steelblue
3676,RN7SL751P,grey,grey,grey
3677,GBE1,turquoise,turquoise,darkred
3678,SETP6,yellow,black,yellow
3679,CYP51A1P1,grey,grey,darkred
3680,CADM2,violet,violet,violet
3681,MIR5688,darkorange,darkorange,brown
3682,THAP12P2,red,red,midnightblue
3683,LINC00506,grey,grey,grey
3684,CHMP2B,turquoise,turquoise,darkred
3685,RNU6ATAC6P,red,red,grey
3686,HTR1F,grey,grey,grey
3687,CGGBP1,orange,orange,grey60
3688,ZNF654,red,red,grey60
3689,CBX5P1,grey,grey,grey
3690,C3orf38,green,white,brown
3691,ABCF2P1,midnightblue,midnightblue,darkred
3692,EPHA3,turquoise,turquoise,darkred
3693,PROS1,turquoise,turquoise,brown
3694,ARL13B,midnightblue,midnightblue,darkred
3695,STX19,red,red,darkred
3696,DHFRL1,turquoise,turquoise,darkred
3697,NSUN3,midnightblue,midnightblue,darkred
3698,ARMC10P1,tan,grey60,turquoise
3699,WDR82P1,grey,grey,grey
3700,HNRNPKP4,grey,grey,grey
3701,MTRNR2L12,grey,grey,grey
3702,EPHA6,darkturquoise,darkturquoise,steelblue
3703,ARL6,turquoise,turquoise,darkred
3704,CRYBG3,red,red,brown
3705,MINA,turquoise,turquoise,darkred
3706,CLDND1,skyblue,skyblue,orangered4
3707,CPOX,skyblue3,darkorange,floralwhite
3708,RPL38P4,darkslateblue,brown4,grey
3709,ST3GAL6-AS1,grey,grey,yellow
3710,ST3GAL6,skyblue3,darkorange,grey60
3711,PDLIM1P4,brown,brown,sienna3
3712,DCBLD2,grey,grey,brown
3713,RNU6-26P,red,red,midnightblue
3714,CMSS1,red,red,darkred
3715,FILIP1L,darkred,darkred,grey60
3716,TBC1D23,darkorange,darkorange,brown
3717,NIT2,turquoise,turquoise,darkred
3718,TOMM70,pink,pink,mediumpurple3
3719,LNP1,turquoise,turquoise,darkred
3720,TMEM45A,darkturquoise,darkturquoise,grey
3721,TFG,bisque4,bisque4,grey60
3722,ABI3BP,lightcyan,lightcyan,lightcyan
3723,IMPG2,grey,grey,grey
3724,SENP7,red,red,salmon
3725,TRMT10C,pink,pink,mediumpurple3
3726,PCNP,turquoise,turquoise,darkred
3727,ZBTB11,salmon,salmon,lightgreen
3728,RNY1P12,grey,grey,grey
3729,ZBTB11-AS1,grey,grey,grey
3730,RPL24,brown4,brown4,thistle1
3731,PDCL3P4,turquoise,turquoise,darkred
3732,CEP97,green,white,brown
3733,NXPE3,cyan,cyan,grey
3734,NFKBIZ,royalblue,royalblue,darkorange
3735,ALCAM,green,white,brown
3736,CBLB,grey,grey,midnightblue
3737,LINC00882,blue,blue,turquoise
3738,MTND4P16,cyan,cyan,yellow
3739,MTND4LP3,yellow,black,yellow
3740,MTND3P6,yellow,black,yellow
3741,MTCO3P35,cyan,cyan,darkgreen
3742,MTATP6P22,cyan,cyan,yellow
3743,MTND6P6,turquoise,turquoise,brown
3744,MTCO1P35,black,black,yellow
3745,DUBR,red,red,grey
3746,BBX,salmon,salmon,grey60
3747,CD47,turquoise,turquoise,darkred
3748,IFT57,red,red,darkred
3749,MYH15,turquoise,turquoise,darkred
3750,KIAA1524,midnightblue,midnightblue,darkred
3751,DZIP3,red,red,brown
3752,GUCA1C,grey,grey,mediumpurple3
3753,LINC00488,grey,grey,steelblue
3754,PVRL3-AS1,midnightblue,midnightblue,darkred
3755,NECTIN3,darkturquoise,darkturquoise,steelblue
3756,PLCXD2,brown,brown,turquoise
3757,PHLDB2,lightcyan,lightcyan,lightcyan
3758,ABHD10,pink,pink,darkred
3759,TAGLN3,blue,blue,turquoise
3760,C3orf52,steelblue,darkgreen,darkgreen
3761,CD200,blue,blue,tan
3762,OR7E100P,grey,grey,grey
3763,ATG3,turquoise,turquoise,darkred
3764,SLC35A5,pink,pink,darkred
3765,CCDC80,lightcyan,lightcyan,lightcyan
3766,CD200R1,grey,grey,grey
3767,GTPBP8,darkorange,darkorange,brown
3768,NEPRO,turquoise,turquoise,darkred
3769,BOC,yellow,black,yellow
3770,CFAP44,darkturquoise,darkturquoise,steelblue
3771,SPICE1,paleturquoise,darkred,royalblue
3772,SIDT1,cyan,cyan,darkgreen
3773,MIR4446,brown,brown,green
3774,RN7SL767P,darkmagenta,darkmagenta,ivory
3775,USF3,saddlebrown,saddlebrown,lightyellow
3776,NAA50,orange,orange,grey60
3777,ATP6V1A,pink,pink,mediumpurple3
3778,GRAMD1C,sienna3,sienna3,paleturquoise
3779,VPS26AP1,green,white,brown
3780,ZDHHC23,lightcyan1,lightcyan1,grey
3781,CCDC191,midnightblue,midnightblue,darkred
3782,QTRT2,turquoise,turquoise,darkred
3783,ZBTB20,white,white,grey60
3784,MIR4796,grey,grey,mediumpurple3
3785,GAP43,blue,blue,turquoise
3786,LSAMP,plum2,white,lightcyan1
3787,RN7SL582P,grey,grey,grey
3788,BZW1P2,darkmagenta,darkmagenta,ivory
3789,MIR4447,grey,grey,brown
3790,RNU5E-8P,turquoise,turquoise,brown
3791,IGSF11,grey,grey,grey
3792,B4GALT4,turquoise,turquoise,darkred
3793,ARHGAP31,green,white,grey
3794,RPS26P21,grey,grey,darkgreen
3795,TMEM39A,salmon,salmon,lightgreen
3796,POGLUT1,grey,grey,grey
3797,TIMMDC1,pink,pink,darkred
3798,ADPRH,greenyellow,greenyellow,cyan
3799,PLA1A,lightcyan,lightcyan,grey
3800,POPDC2,grey,grey,grey
3801,COX17,pink,pink,mediumpurple3
3802,MAATS1,grey,grey,salmon
3803,GSK3B,saddlebrown,saddlebrown,lightyellow
3804,GPR156,midnightblue,midnightblue,grey
3805,LRRC58,green,white,grey60
3806,FSTL1,bisque4,bisque4,grey
3807,NDUFB4,lightyellow,lightyellow,mediumpurple3
3808,HGD,grey,grey,turquoise
3809,RABL3,turquoise,turquoise,darkred
3810,GTF2E1,turquoise,turquoise,brown
3811,NAP1L1P3,blue,blue,turquoise
3812,STXBP5L,turquoise,turquoise,darkred
3813,MIR5682,pink,pink,mediumpurple3
3814,POLQ,grey,grey,grey
3815,RPL7AP11,salmon,salmon,grey
3816,FBXO40,brown,brown,sienna3
3817,HCLS1,greenyellow,greenyellow,cyan
3818,GOLGB1,red,red,salmon
3819,IQCB1,turquoise,turquoise,darkred
3820,EAF2,turquoise,turquoise,darkred
3821,SLC15A2,sienna3,sienna3,paleturquoise
3822,CD86,greenyellow,greenyellow,cyan
3823,CCDC58,turquoise,turquoise,darkred
3824,FAM162A,turquoise,turquoise,plum1
3825,WDR5B,green,white,brown
3826,KPNA1,green,white,brown
3827,PARP9,turquoise,turquoise,darkred
3828,DTX3L,turquoise,turquoise,cyan
3829,PARP14,turquoise,turquoise,brown
3830,HSPBAP1,yellow,black,grey
3831,DIRC2,turquoise,turquoise,darkred
3832,SEMA5B,yellow,black,green
3833,PDIA5,grey,grey,grey
3834,SEC22A,turquoise,turquoise,darkred
3835,ADCY5,yellow,black,yellow
3836,HACD2,green,white,brown
3837,MYLK-AS1,brown,brown,sienna3
3838,MYLK,grey,grey,darkred
3839,MYLK-AS2,royalblue,royalblue,grey
3840,CCDC14,red,red,brown
3841,KALRN,black,black,yellow
3842,MIR5002,grey,grey,grey
3843,MIR6083,grey,grey,grey
3844,RNU6-143P,cyan,cyan,grey
3845,UMPS,brown,brown,sienna3
3846,MIR544B,grey,grey,grey
3847,ITGB5,purple,purple,turquoise
3848,ENO1P3,grey,grey,grey
3849,HEG1,grey,grey,grey
3850,SLC12A8,magenta,ivory,tan
3851,ZNF148,green,white,grey60
3852,SNX4,turquoise,turquoise,darkred
3853,OSBPL11,red,red,brown
3854,RPS3AP14,grey,grey,grey
3855,SNRPCP11,grey,grey,grey
3856,ENPP7P4,grey,grey,grey
3857,FAM86JP,green,white,grey
3858,ALG1L,grey,grey,grey
3859,ROPN1B,grey,grey,mediumpurple3
3860,SLC41A3,blue,blue,turquoise
3861,ALDH1L1,turquoise,turquoise,grey
3862,RNU1-30P,grey,grey,grey
3863,ALDH1L1-AS2,grey60,grey60,turquoise
3864,KLF15,royalblue,royalblue,grey
3865,CFAP100,brown,brown,green
3866,ZXDC,brown,brown,sienna3
3867,TXNRD3,turquoise,turquoise,darkred
3868,CHCHD6,blue,blue,turquoise
3869,PLXNA1,yellow,black,yellow
3870,TPRA1,purple,purple,greenyellow
3871,MCM2,blue,blue,turquoise
3872,PODXL2,blue,blue,turquoise
3873,ABTB1,brown,brown,sienna3
3874,MGLL,blue,blue,green
3875,KBTBD12,turquoise,turquoise,darkred
3876,RNA5SP139,green,white,grey
3877,SEC61A1,blue,blue,turquoise
3878,RUVBL1,grey,grey,grey
3879,RUVBL1-AS1,brown,brown,green
3880,EEFSEC,blue,blue,tan
3881,GATA2,grey,grey,grey
3882,GATA2-AS1,grey,grey,grey
3883,RPN1,tan,grey60,turquoise
3884,POU5F1P6,grey,grey,grey
3885,RAB7A,black,black,lightyellow
3886,RN7SL698P,grey,grey,grey
3887,ACAD9,blue,blue,turquoise
3888,KIAA1257,yellow,black,yellow
3889,EFCC1,lightgreen,brown,turquoise
3890,ISY1,yellowgreen,yellowgreen,greenyellow
3891,CNBP,turquoise,turquoise,darkred
3892,COPG1,ivory,ivory,tan
3893,HMCES,yellow,black,yellow
3894,H1FX,plum1,plum1,green
3895,H1FX-AS1,brown,brown,green
3896,RPL32P3,yellow,black,yellow
3897,SNORA7B,darkolivegreen,darkolivegreen,darkorange2
3898,EFCAB12,darkgreen,darkgreen,yellow
3899,MBD4,turquoise,turquoise,darkred
3900,IFT122,yellow,black,yellow
3901,RHO,blue,blue,grey
3902,PLXND1,yellow,black,yellow
3903,RN7SL752P,darkmagenta,darkmagenta,ivory
3904,TMCC1,cyan,cyan,darkgreen
3905,TMCC1-AS1,grey,grey,greenyellow
3906,TRH,brown,brown,turquoise
3907,ALG1L2,grey,grey,grey
3908,FAM86HP,blue,blue,turquoise
3909,COL6A4P2,grey,grey,grey
3910,PIK3R4,floralwhite,floralwhite,darkred
3911,ATP2C1,steelblue,darkgreen,lightgreen
3912,ASTE1,lightyellow,lightyellow,darkred
3913,NEK11,turquoise,turquoise,brown
3914,NUDT16P1,magenta,ivory,sienna3
3915,NUDT16,lightsteelblue1,lightsteelblue1,brown4
3916,MRPL3,turquoise,turquoise,darkred
3917,SNORA58,turquoise,turquoise,darkred
3918,CPNE4,black,black,yellow
3919,DNAJC13,red,red,brown
3920,ACAD11,grey,grey,grey
3921,UBA5,turquoise,turquoise,brown
3922,NPHP3,turquoise,turquoise,darkred
3923,TMEM108,black,black,yellow
3924,CDV3,red,red,brown
3925,TOPBP1,turquoise,turquoise,darkred
3926,TFP1,magenta,ivory,tan
3927,RNU6-678P,grey,grey,grey
3928,TF,skyblue,skyblue,orangered4
3929,SRPRB,yellowgreen,yellowgreen,mediumpurple3
3930,RAB6B,brown,brown,green
3931,SLCO2A1,magenta,ivory,lightyellow
3932,RYK,green,white,midnightblue
3933,AMOTL2,brown,brown,green
3934,ANAPC13,floralwhite,floralwhite,plum1
3935,CEP63,red,red,salmon
3936,EPHB1,magenta,ivory,tan
3937,KY,brown,brown,sienna3
3938,NDUFS6P1,grey,grey,grey
3939,PPP2R3A,midnightblue,midnightblue,midnightblue
3940,MSL2,violet,violet,violet
3941,PCCB,lightyellow,lightyellow,darkred
3942,STAG1,darkred,darkred,brown
3943,RNU6-1284P,grey,grey,grey
3944,RNU6-789P,grey,grey,grey
3945,SLC35G2,grey,grey,mediumpurple3
3946,NCK1-AS1,turquoise,turquoise,darkred
3947,NCK1,skyblue3,darkorange,brown
3948,IL20RB,yellow,black,yellow
3949,DZIP1L,lightcyan,lightcyan,grey
3950,DBR1,turquoise,turquoise,darkred
3951,ARMC8,floralwhite,floralwhite,plum1
3952,NME9,yellow,black,grey
3953,MRAS,brown,brown,sienna3
3954,ESYT3,darkgreen,darkgreen,skyblue3
3955,CEP70,darkred,darkred,royalblue
3956,FAIM,turquoise,turquoise,brown
3957,PIK3CB,violet,violet,violet
3958,MRPS22,pink,pink,mediumpurple3
3959,COPB2,grey,grey,grey
3960,ACTG1P1,magenta,ivory,lightyellow
3961,RBP1,grey60,grey60,turquoise
3962,NMNAT3,brown,brown,yellow
3963,RN7SKP124,grey,grey,grey
3964,RN7SL724P,grey,grey,grey
3965,CLSTN2,black,black,bisque4
3966,SLC25A36,turquoise,turquoise,brown
3967,SPSB4,brown,brown,sienna3
3968,PXYLP1,magenta,ivory,lightyellow
3969,ZBTB38,salmon,salmon,grey60
3970,RASA2,green,white,brown
3971,RASA2-IT1,grey,grey,grey
3972,RNF7,pink,pink,mediumpurple3
3973,ATP1B3,green,white,darkred
3974,TFDP2,grey,grey,grey
3975,GK5,turquoise,turquoise,darkred
3976,XRN1,red,red,midnightblue
3977,RNU6-1294P,red,red,salmon
3978,RNU1-100P,green,white,brown
3979,ATR,midnightblue,midnightblue,darkred
3980,PLS1,grey,grey,grey
3981,PLS1-AS1,grey,grey,grey
3982,TRPC1,turquoise,turquoise,darkred
3983,RNU7-47P,grey,grey,darkred
3984,PCOLCE2,orangered4,orangered4,yellow
3985,PAQR9,yellow,black,lightyellow
3986,PAQR9-AS1,grey,grey,grey
3987,U2SURP,red,red,salmon
3988,CHST2,brown,brown,yellow
3989,SLC9A9,greenyellow,greenyellow,cyan
3990,GAPDHP47,grey,grey,grey
3991,ST13P15,darkred,darkred,salmon
3992,C3orf58,green,white,brown
3993,PLOD2,white,white,grey60
3994,PLSCR4,sienna3,sienna3,paleturquoise
3995,PLSCR1,royalblue,royalblue,darkorange
3996,ZIC4,lightcyan,lightcyan,lightcyan
3997,ZIC1,lightcyan,lightcyan,lightcyan
3998,UBQLN4P1,brown,brown,sienna3
3999,GYG1,grey60,grey60,turquoise
4000,HLTF,turquoise,turquoise,darkred
4001,HPS3,greenyellow,greenyellow,grey
4002,CP,royalblue,royalblue,darkorange
4003,TM4SF18,grey,grey,royalblue
4004,TM4SF1,royalblue,royalblue,darkorange
4005,WWTR1,royalblue,royalblue,brown
4006,WWTR1-IT1,royalblue,royalblue,brown
4007,COMMD2,green,white,brown
4008,RNF13,green,white,darkred
4009,PFN2,lightyellow,lightyellow,mediumpurple3
4010,TSC22D2,cyan,cyan,darkgreen
4011,SERP1,orange,orange,grey60
4012,EIF2A,red,red,midnightblue
4013,ERICH6,grey,grey,grey
4014,ERICH6-AS1,turquoise,turquoise,darkred
4015,SIAH2,darkgreen,darkgreen,skyblue3
4016,MED12L,saddlebrown,saddlebrown,grey
4017,P2RY14,red,red,midnightblue
4018,SETP11,red,red,grey
4019,P2RY13,greenyellow,greenyellow,cyan
4020,P2RY12,greenyellow,greenyellow,cyan
4021,IGSF10,red,red,midnightblue
4022,SUCNR1,lightyellow,lightyellow,darkred
4023,MBNL1,salmon,salmon,grey60
4024,MBNL1-AS1,turquoise,turquoise,darkred
4025,P2RY1,sienna3,sienna3,paleturquoise
4026,RAP2B,turquoise,turquoise,brown
4027,ARHGEF26-AS1,green,white,brown
4028,ARHGEF26,green,white,brown
4029,DHX36,turquoise,turquoise,brown
4030,GPR149,darkturquoise,darkturquoise,grey
4031,DDX50P2,lightcyan,lightcyan,grey
4032,MME,turquoise,turquoise,brown
4033,PLCH1,orangered4,orangered4,grey
4034,C3orf33,pink,pink,darkred
4035,SLC33A1,yellowgreen,yellowgreen,brown
4036,GMPS,green,white,brown
4037,SETP14,red,red,salmon
4038,KCNAB1,pink,pink,mediumpurple3
4039,SSR3,turquoise,turquoise,darkred
4040,TIPARP-AS1,turquoise,turquoise,grey
4041,TIPARP,royalblue,royalblue,grey60
4042,METTL15P1,grey,grey,grey
4043,LINC00886,green,white,grey
4044,PA2G4P4,grey,grey,grey
4045,LEKR1,turquoise,turquoise,darkred
4046,CCNL1,darkred,darkred,midnightblue
4047,PTX3,pink,pink,mediumpurple3
4048,PQLC2L,grey,grey,grey
4049,RSRC1,midnightblue,midnightblue,darkred
4050,MLF1,green,white,brown
4051,GFM1,turquoise,turquoise,brown
4052,LXN,grey,grey,grey
4053,RARRES1,grey,grey,grey
4054,MFSD1,pink,pink,darkred
4055,IQCJ,salmon,salmon,grey
4056,SCHIP1,salmon,salmon,grey
4057,MIR3919,grey,grey,grey
4058,IL12A-AS1,brown,brown,sienna3
4059,IL12A,turquoise,turquoise,brown
4060,BRD7P2,red,red,grey
4061,C3orf80,pink,pink,mediumpurple3
4062,IFT80,turquoise,turquoise,darkred
4063,SMC4,red,red,brown
4064,TRIM59,skyblue,skyblue,darkred
4065,RNU7-136P,grey,grey,grey
4066,KPNA4,turquoise,turquoise,brown
4067,SCARNA7,lightyellow,lightyellow,mediumpurple3
4068,KRT8P12,brown,brown,green
4069,PPM1L,violet,violet,violet
4070,B3GALNT1,pink,pink,mediumpurple3
4071,NMD3,turquoise,turquoise,brown
4072,SPTSSB,tan,grey60,turquoise
4073,RPL23AP42,darkmagenta,darkmagenta,ivory
4074,SLITRK3,magenta,ivory,lightyellow
4075,LINC01322,grey,grey,sienna3
4076,BCHE,turquoise,turquoise,darkred
4077,ZBBX,midnightblue,midnightblue,darkred
4078,SERPINI2,turquoise,turquoise,brown
4079,WDR49,turquoise,turquoise,midnightblue
4080,PDCD10,turquoise,turquoise,darkred
4081,HMGN1P8,red,red,salmon
4082,SERPINI1,pink,pink,mediumpurple3
4083,GOLIM4,red,red,brown
4084,EGFEM1P,yellow,black,grey
4085,MECOM,grey,grey,grey
4086,ACTRT3,steelblue,darkgreen,lightgreen
4087,MYNN,turquoise,turquoise,midnightblue
4088,LRRC34,turquoise,turquoise,brown
4089,LRRIQ4,grey,grey,grey
4090,SEC62,turquoise,turquoise,brown
4091,GPR160,greenyellow,greenyellow,cyan
4092,PHC3,white,white,lightcyan1
4093,PRKCI,darkorange2,darkorange2,brown
4094,SKIL,green,white,brown
4095,CLDN11,skyblue,skyblue,orangered4
4096,SLC7A14,grey,grey,yellow
4097,KRT8P13,darkgrey,darkgrey,grey
4098,RPL22L1,pink,pink,mediumpurple3
4099,EIF5A2,turquoise,turquoise,darkred
4100,TNIK,red,red,brown
4101,MIR569,grey,grey,grey
4102,PLD1,greenyellow,greenyellow,cyan
4103,FNDC3B,salmon,salmon,darkgreen
4104,RN7SL141P,grey,grey,grey
4105,TNFSF10,grey,grey,grey
4106,NCEH1,magenta,ivory,sienna3
4107,ECT2,turquoise,turquoise,darkred
4108,NLGN1,green,white,brown
4109,RN7SKP234,turquoise,turquoise,brown
4110,NAALADL2,red,red,brown
4111,RN7SKP40,green,white,brown
4112,UBE2V1P2,magenta,ivory,sienna3
4113,MTND5P15,brown,brown,green
4114,TBL1XR1,green,white,grey60
4115,RNU6-681P,lightcyan1,lightcyan1,grey
4116,LINC00578,grey,grey,grey
4117,KCNMB2,yellowgreen,yellowgreen,brown
4118,KCNMB2-AS1,turquoise,turquoise,darkred
4119,ZMAT3,green,white,lightcyan1
4120,PIK3CA,green,white,brown
4121,KCNMB3,red,red,midnightblue
4122,LRRFIP1P1,red,red,salmon
4123,ZNF639,turquoise,turquoise,darkred
4124,MFN1,turquoise,turquoise,darkred
4125,GNB4,turquoise,turquoise,brown
4126,ACTL6A,yellowgreen,yellowgreen,lightgreen
4127,MRPL47,pink,pink,mediumpurple3
4128,NDUFB5,turquoise,turquoise,plum1
4129,USP13,saddlebrown,saddlebrown,lightyellow
4130,PEX5L,saddlebrown,saddlebrown,lightyellow
4131,TTC14,red,red,brown
4132,CCDC39,darkred,darkred,grey
4133,FXR1,steelblue,darkgreen,lightgreen
4134,DNAJC19,pink,pink,mediumpurple3
4135,SOX2-OT,skyblue,skyblue,orangered4
4136,RNU6-4P,darkolivegreen,darkolivegreen,darkred
4137,SOX2,darkorange,darkorange,brown
4138,RPL7L1P8,red,red,brown
4139,ATP11B,white,white,lightgreen
4140,DCUN1D1,turquoise,turquoise,brown
4141,MCCC1,grey,grey,grey
4142,MCF2L2,yellow,black,yellow
4143,B3GNT5,greenyellow,greenyellow,cyan
4144,RNA5SP151,grey,grey,grey
4145,LINC00888,brown4,brown4,darkred
4146,KLHL6,royalblue,royalblue,darkorange
4147,KLHL24,turquoise,turquoise,brown
4148,YEATS2,yellow,black,sienna3
4149,YEATS2-AS1,grey,grey,grey
4150,MAP6D1,blue,blue,turquoise
4151,PARL,turquoise,turquoise,darkred
4152,ABCC5,darkgreen,darkgreen,skyblue3
4153,EEF1A1P8,yellow,black,yellow
4154,EIF2B5,purple,purple,greenyellow
4155,DVL3,yellow,black,yellow
4156,AP2M1,tan,grey60,turquoise
4157,ABCF3,brown,brown,sienna3
4158,VWA5B2,yellow,black,green
4159,ALG3,brown,brown,sienna3
4160,ECE2,blue,blue,turquoise
4161,CAMK2N2,blue,blue,turquoise
4162,PSMD2,tan,grey60,turquoise
4163,EIF4G1,black,black,yellow
4164,FAM131A,tan,grey60,turquoise
4165,CLCN2,yellow,black,sienna3
4166,POLR2H,purple,purple,turquoise
4167,THPO,magenta,ivory,tan
4168,CHRD,blue,blue,turquoise
4169,EPHB3,brown,brown,green
4170,MAGEF1,pink,pink,mediumpurple3
4171,VPS8,lightyellow,lightyellow,darkred
4172,C3orf70,green,white,brown
4173,EHHADH,turquoise,turquoise,darkred
4174,MAP3K13,grey,grey,lightyellow
4175,RPL4P4,grey,grey,grey
4176,TMEM41A,midnightblue,midnightblue,turquoise
4177,LIPH,orangered4,orangered4,bisque4
4178,SENP2,red,red,brown
4179,TRA2B,white,white,grey60
4180,ETV5,lightcyan1,lightcyan1,tan
4181,DGKG,grey,grey,yellow
4182,CRYGS,grey,grey,grey
4183,TBCCD1,blue,blue,turquoise
4184,DNAJB11,yellowgreen,yellowgreen,lightgreen
4185,KNG1,grey,grey,grey
4186,GPS2P2,brown,brown,sienna3
4187,EIF4A2,lightyellow,lightyellow,mediumpurple3
4188,RFC4,darkorange,darkorange,darkred
4189,RPS20P14,grey,grey,grey
4190,ST6GAL1,greenyellow,greenyellow,cyan
4191,RPL39L,brown4,brown4,mediumpurple3
4192,RTP1,brown,brown,grey
4193,MASP1,turquoise,turquoise,darkred
4194,RTP4,grey,grey,darkred
4195,SST,lightyellow,lightyellow,mediumpurple3
4196,BCL6,yellow,black,yellow
4197,LPP-AS2,grey,grey,grey
4198,LPP,bisque4,bisque4,grey60
4199,MIR28,grey,grey,grey
4200,TPRG1,lightcyan,lightcyan,lightcyan
4201,P3H2,salmon,salmon,royalblue
4202,MTAPP2,grey,grey,grey
4203,P3H2-AS1,blue,blue,turquoise
4204,NMNAT1P3,grey,grey,grey
4205,CLDN1,lightcyan1,lightcyan1,grey
4206,CLDN16,grey,grey,grey
4207,IL1RAP,turquoise,turquoise,brown
4208,GCNT1P3,red,red,grey
4209,RN7SKP296,yellow,black,grey
4210,GMNC,grey,grey,grey
4211,OSTN,turquoise,turquoise,darkred
4212,CCDC50,turquoise,turquoise,brown
4213,PYDC2,floralwhite,floralwhite,grey
4214,FGF12,turquoise,turquoise,darkred
4215,FGF12-AS3,grey,grey,grey
4216,MB21D2,grey,grey,grey
4217,HRASLS,grey,grey,grey
4218,ATP13A5,green,white,brown
4219,ATP13A5-AS1,grey,grey,grey
4220,ATP13A4,sienna3,sienna3,paleturquoise
4221,OPA1,turquoise,turquoise,brown
4222,HES1,red,red,brown
4223,ATP13A3,darkorange2,darkorange2,brown
4224,LINC00884,yellow,black,lightyellow
4225,TMEM44-AS1,grey,grey,grey
4226,TMEM44,yellow,black,yellow
4227,LSG1,purple,purple,greenyellow
4228,FAM43A,darkgreen,darkgreen,sienna3
4229,XXYLT1,magenta,ivory,tan
4230,RN7SL36P,yellow,black,yellow
4231,ACAP2,bisque4,bisque4,grey60
4232,ACAP2-IT1,turquoise,turquoise,brown
4233,PPP1R2,turquoise,turquoise,darkred
4234,RNU6ATAC24P,grey,grey,grey
4235,APOD,brown,brown,sienna3
4236,MUC20P1,yellow,black,yellow
4237,LINC00969,yellow,black,yellow
4238,MIR570,yellow,black,grey
4239,MUC20,yellow,black,yellow
4240,TNK2,lightgreen,brown,green
4241,RNU2-11P,grey,grey,grey
4242,SDHAP1,yellow,black,sienna3
4243,TFRC,turquoise,turquoise,darkred
4244,PCYT1A,turquoise,turquoise,darkred
4245,TCTEX1D2,pink,pink,floralwhite
