Order,Symbol,dynamicColors_GS5_prot,mergedColors,consensus_GS5
719,DIRAS3,turquoise,turquoise,brown
720,ARL5AP3,grey,grey,grey
721,WLS,turquoise,turquoise,brown
722,CTBP2P8,grey,grey,grey
723,MIR1262,turquoise,turquoise,brown
724,RPE65,bisque4,bisque4,brown
725,DEPDC1,turquoise,turquoise,brown
726,LRRC7,darkturquoise,darkturquoise,darkgrey
727,RN7SL538P,grey,grey,grey
728,PIN1P1,grey,grey,grey
729,LRRC40,turquoise,turquoise,brown
730,RN7SL242P,grey,grey,grey
731,SRSF11,salmon,salmon,blue
732,ANKRD13C,salmon,salmon,tan
733,HHLA3,pink,pink,plum2
734,CTH,grey,grey,grey
735,PTGER3,red,darkgrey,grey
736,ZRANB2,brown4,brown4,lightcyan
737,MIR186,red,darkgrey,blue
738,ZRANB2-AS2,turquoise,turquoise,brown
739,NEGR1,green,brown4,blue
740,NEGR1-IT1,grey,grey,grey
741,FPGT,turquoise,turquoise,brown
742,FPGT-TNNI3K,darkorange,darkorange,royalblue
743,TNNI3K,turquoise,turquoise,brown
744,LRRC53,grey,grey,grey
745,ERICH3,salmon,salmon,tan
746,CRYZ,grey,grey,grey
747,TYW3,lightgreen,lightgreen,darkred
748,SLC44A5,darkorange,darkorange,royalblue
749,RNU6-503P,grey,grey,grey
750,ACADM,turquoise,turquoise,brown
751,RABGGTB,floralwhite,darkgrey,darkorange
752,MSH4,paleturquoise,darkolivegreen,darkred
753,ST6GALNAC3,red,darkgrey,blue
754,TPI1P1,blue,blue,green
755,ST6GALNAC5,royalblue,royalblue,grey
756,MIR7156,brown,brown,grey
757,PIGK,tan,tan,brown
758,AK5,grey,grey,grey
759,RNU7-8P,grey,grey,grey
760,ZZZ3,saddlebrown,saddlebrown,greenyellow
761,USP33,turquoise,turquoise,brown
762,FAM73A,turquoise,turquoise,brown
763,NSRP1P1,salmon,salmon,tan
764,HSPE1P25,lightyellow,brown4,blue
765,NEXN,lightgreen,lightgreen,greenyellow
766,FUBP1,darkgrey,darkgrey,greenyellow
767,DNAJB4,mediumpurple3,darkolivegreen,darkred
768,GIPC2,grey,grey,grey
769,PTGFR,grey60,grey60,grey60
770,IFI44L,turquoise,turquoise,brown
771,IFI44,turquoise,turquoise,brown
772,ADGRL4,red,darkgrey,greenyellow
773,ADGRL2,brown,brown,grey
774,HNRNPA3P14,red,darkgrey,grey
775,ST13P20,grey,grey,grey
776,LINC01361,grey,grey,brown
777,TTLL7,green,brown4,blue
778,TTLL7-IT1,skyblue,skyblue,darkmagenta
779,PRKACB,green,brown4,blue
780,SAMD13,turquoise,turquoise,brown
781,UOX,grey,grey,grey
782,DNASE2B,grey,grey,grey
783,RPF1,darkslateblue,darkslateblue,purple
784,GNG5,red,darkgrey,brown
785,SPATA1,green,brown4,blue
786,CTBS,green,brown4,royalblue
787,SSX2IP,turquoise,turquoise,brown
788,LPAR3,grey,grey,grey
789,WDR63,grey,grey,grey
790,SYDE2,skyblue3,saddlebrown,greenyellow
791,C1orf52,darkgrey,darkgrey,darkred
792,BCL10,red,darkgrey,lightcyan
793,DDAH1,violet,violet,lightcyan
794,CYR61,darkred,darkred,darkturquoise
795,ZNHIT6,salmon,salmon,tan
796,COL24A1,yellow,black,grey
797,ODF2L,salmon,salmon,tan
798,MIR7856,turquoise,turquoise,grey
799,CLCA4,orange,orange,grey
800,SH3GLB1,violet,violet,blue
801,HS2ST1,turquoise,turquoise,brown
802,LINC01140,purple,purple,salmon
803,LMO4,lightcyan,lightcyan,brown
804,PKN2-AS1,green,brown4,blue
805,PKN2,saddlebrown,saddlebrown,blue
806,RNU6-125P,grey,grey,grey
807,TCEB1P19,darkorange,darkorange,royalblue
808,GTF2B,turquoise,turquoise,purple
809,KYAT3,turquoise,turquoise,brown
810,RBMXL1,violet,violet,lightcyan
811,GBP3,grey,grey,greenyellow
812,GBP1,grey60,grey60,grey
813,PTGES3P1,skyblue3,saddlebrown,greenyellow
814,GBP2,grey60,grey60,grey60
815,GBP4,darkmagenta,darkmagenta,orange
816,GBP1P1,grey60,grey60,grey
817,LRRC8B,darkturquoise,darkturquoise,steelblue
818,LRRC8C,lightgreen,lightgreen,lightcyan
819,LRRC8D,bisque4,bisque4,grey
820,GEMIN8P4,yellow,black,plum2
821,ZNF326,salmon,salmon,tan
822,PHKA1P1,grey,grey,grey
823,ZNF644,salmon,salmon,tan
824,HFM1,green,brown4,blue
825,CDC7,grey,grey,brown
826,TGFBR3,grey60,grey60,grey60
827,RN7SL653P,grey,grey,grey
828,EPHX4,grey,grey,brown
829,LPCAT2BP,brown,brown,pink
830,SETSIP,grey,grey,brown
831,BTBD8,tan,tan,brown
832,PRKAR1AP1,grey,grey,grey
833,GLMN,turquoise,turquoise,brown
834,RPAP2,skyblue3,saddlebrown,greenyellow
835,EVI5,green,brown4,blue
836,HMGB3P9,darkgrey,darkgrey,greenyellow
837,RNU4-59P,grey,grey,brown
838,RPL5,darkorange2,darkorange2,mediumpurple3
839,FAM69A,violet,violet,yellowgreen
840,SNORA66,brown,brown,pink
841,MTF2,turquoise,turquoise,brown
842,TMED5,darkgrey,darkgrey,lightcyan
843,CCDC18,lightgreen,lightgreen,greenyellow
844,CCDC18-AS1,green,brown4,grey
845,DR1,turquoise,turquoise,brown
846,FNBP1L,red,darkgrey,lightcyan
847,BCAR3,yellow,black,plum2
848,MIR760,yellow,black,plum2
849,DNTTIP2,salmon,salmon,tan
850,GCLM,green,brown4,blue
851,ABCA4,pink,pink,grey
852,ARHGAP29,lightyellow,brown4,blue
853,ABCD3,turquoise,turquoise,brown
854,F3,turquoise,turquoise,brown
855,LINC01057,grey,grey,grey
856,SLC44A3,darkred,darkred,darkorange
857,CNN3,red,darkgrey,darkorange
858,ALG14,turquoise,turquoise,brown
859,TMEM56,brown4,brown4,blue
860,TMEM56-RWDD3,turquoise,turquoise,brown
861,RWDD3,turquoise,turquoise,brown
862,EEF1A1P11,grey,grey,grey
863,RPL7P9,turquoise,turquoise,brown
864,PTBP2,turquoise,turquoise,brown
865,DPYD,turquoise,turquoise,brown
866,DPYD-IT1,grey,grey,grey
867,MIR137HG,red,darkgrey,greenyellow
868,SNX7,green,brown4,blue
869,PLPPR5,red,darkgrey,lightcyan
870,PLPPR4,thistle2,thistle2,grey
871,PALMD,darkmagenta,darkmagenta,orange
872,FRRS1,grey,grey,grey
873,AGL,turquoise,turquoise,brown
874,SLC35A3,green,brown4,blue
875,MFSD14A,turquoise,turquoise,brown
876,SASS6,green,brown4,blue
877,TRMT13,darkgrey,darkgrey,darkred
878,LRRC39,darkorange,darkorange,royalblue
879,DBT,yellowgreen,darkgrey,blue
880,RTCA-AS1,turquoise,turquoise,brown
881,RTCA,tan,tan,brown
882,MIR553,grey,grey,grey
883,CDC14A,red,darkgrey,lightcyan
884,BCAS2P2,green,brown4,blue
885,GPR88,cyan,brown,grey
886,VCAM1,grey60,grey60,grey60
887,EXTL2,tan,tan,brown
888,SLC30A7,green,brown4,blue
889,DPH5,darkgrey,darkgrey,darkorange
890,S1PR1,violet,violet,yellowgreen
891,RPSAP19,grey,grey,grey
892,OLFM3,turquoise,turquoise,brown
893,COL11A1,grey60,grey60,grey60
894,SOD2P1,grey,grey,grey
895,RNPC3,skyblue3,saddlebrown,greenyellow
896,AMY2B,darkorange,darkorange,royalblue
897,AMY2A,lightyellow,brown4,blue
898,SEPT2P1,grey,grey,grey
899,PRMT6,greenyellow,blue,midnightblue
900,NTNG1,royalblue,royalblue,orange
901,VAV3,red,darkgrey,lightcyan
902,SLC25A24,green,brown4,blue
903,FAM102B,turquoise,turquoise,brown
904,HENMT1,turquoise,turquoise,brown
905,PRPF38B,mediumpurple3,darkolivegreen,darkred
906,STXBP3,turquoise,turquoise,brown
907,GPSM2,green,brown4,blue
908,CLCC1,lightyellow,brown4,blue
909,WDR47,bisque4,bisque4,floralwhite
910,TAF13,tan,tan,brown
911,TMEM167B,floralwhite,darkgrey,darkorange
912,C1orf194,grey,grey,grey
913,KIAA1324,cyan,brown,steelblue
914,SARS,greenyellow,blue,green
915,CELSR2,cyan,brown,pink
916,PSRC1,brown,brown,plum2
917,MYBPHL,grey,grey,grey
918,SORT1,midnightblue,midnightblue,magenta
919,PSMA5,tan,tan,brown
920,SYPL2,grey,grey,grey
921,ATXN7L2,lightsteelblue1,black,plum2
922,CYB561D1,yellow,black,plum2
923,AMIGO1,pink,pink,magenta
924,GPR61,blue,blue,green
925,GNAI3,lightgreen,lightgreen,lightcyan
926,AMPD2,pink,pink,green
927,GSTM4,blue,blue,green
928,GSTM2,blue,blue,midnightblue
929,GSTM5,grey,grey,grey
930,GSTM3,cyan,brown,grey
931,CSF1,brown,brown,plum2
932,AHCYL1,violet,violet,brown
933,STRIP1,pink,pink,magenta
934,SLC6A17,brown,brown,magenta
935,KCNC4-AS1,brown,brown,grey
936,KCNC4,brown,brown,plum2
937,RBM15,brown,brown,plum2
938,LAMTOR5-AS1,turquoise,turquoise,grey
939,SLC16A4,grey,grey,greenyellow
940,LAMTOR5,tan,tan,purple
941,KCNA2,ivory,ivory,magenta
942,KCNA3,yellow,black,darkred
943,CD53,magenta,magenta,brown
944,LRIF1,darkgrey,darkgrey,darkred
945,DRAM2,magenta,magenta,darkorange
946,CEPT1,darkgrey,darkgrey,darkorange
947,DENND2D,magenta,magenta,grey
948,PIFO,turquoise,turquoise,brown
949,OVGP1,brown,brown,magenta
950,WDR77,greenyellow,blue,green
951,ATP5F1,lightcyan,lightcyan,midnightblue
952,C1orf162,darkgreen,darkgreen,sienna3
953,TMIGD3,magenta,magenta,blue
954,ADORA3,magenta,magenta,cyan
955,RAP1A,brown4,brown4,lightcyan
956,FAM212B,yellow,black,plum2
957,FAM212B-AS1,blue,blue,green
958,DDX20,darkgrey,darkgrey,darkorange
959,KCND3,midnightblue,midnightblue,pink
960,KCND3-IT1,brown,brown,pink
961,CTTNBP2NL,red,darkgrey,lightcyan
962,WNT2B,grey60,grey60,grey60
963,ST7L,green,brown4,blue
964,CAPZA1,green,brown4,blue
965,MOV10,brown,brown,plum2
966,RHOC,blue,blue,plum2
967,PPM1J,blue,blue,green
968,SLC16A1,grey,grey,grey
969,SLC16A1-AS1,grey,grey,grey
970,LRIG2,grey,grey,grey
971,MAGI3,lightyellow,brown4,tan
972,PHTF1,turquoise,turquoise,brown
973,RSBN1,yellowgreen,darkgrey,lightcyan
974,PTPN22,green,brown4,blue
975,BCL2L15,turquoise,turquoise,blue
976,AP4B1,yellow,black,salmon
977,DCLRE1B,blue,blue,grey
978,HIPK1-AS1,grey,grey,grey
979,HIPK1,midnightblue,midnightblue,pink
980,OLFML3,magenta,magenta,cyan
981,SYT6,orangered4,orangered4,plum2
982,TRIM33,green,brown4,blue
983,BCAS2,turquoise,turquoise,brown
984,DENND2C,turquoise,turquoise,blue
985,NRAS,turquoise,turquoise,brown
986,CSDE1,turquoise,turquoise,brown
987,SIKE1,turquoise,turquoise,brown
988,TSPAN2,turquoise,turquoise,brown
989,NGF,yellow,black,plum2
990,VANGL1,darkmagenta,darkmagenta,grey
991,CASQ2,grey60,grey60,grey60
992,SLC22A15,grey,grey,blue
993,ATP1A1,cyan,brown,steelblue
994,ATP1A1-AS1,turquoise,turquoise,grey
995,RNU6-817P,grey,grey,grey
996,CD58,green,brown4,greenyellow
997,NAP1L4P1,grey60,grey60,tan
998,IGSF3,yellow,black,plum2
999,PTGFRN,brown,brown,magenta
1000,CD101,brown,brown,plum2
1001,TTF2,grey,grey,grey
1002,TRIM45,blue,blue,green
1003,MAN1A2,salmon,salmon,tan
1004,FAM46C,grey60,grey60,grey60
1005,GDAP2,green,brown4,blue
1006,WDR3,turquoise,turquoise,brown
1007,TBX15,grey60,grey60,grey60
1008,WARS2,turquoise,turquoise,brown
1009,RPS3AP12,turquoise,turquoise,brown
1010,GAPDHP74,midnightblue,midnightblue,pink
1011,GAPDHP23,midnightblue,midnightblue,pink
1012,GAPDHP58,midnightblue,midnightblue,pink
1013,GAPDHP32,midnightblue,midnightblue,pink
1014,GAPDHP27,midnightblue,midnightblue,pink
1015,GAPDHP33,midnightblue,midnightblue,pink
1016,LINC00622,midnightblue,midnightblue,pink
1017,ZNF697,midnightblue,midnightblue,pink
1018,PHGDH,purple,purple,salmon
1019,NOTCH2,grey,grey,midnightblue
1020,SEC22B,turquoise,turquoise,brown
1021,NBPF8,grey,grey,grey
1022,NBPF26,grey,grey,grey
1023,RNVU1-19,grey,grey,grey
1024,LINC00623,grey,grey,midnightblue
1025,RNVU1-4,red,darkgrey,grey
1026,FCGR1B,magenta,magenta,cyan
1027,HIST2H2BA,grey,grey,grey
1028,HIST2H3DP1,grey,grey,grey
1029,FAM72B,grey,grey,grey
1030,SRGAP2C,grey,grey,grey
1031,EMBP1,lightyellow,brown4,blue
1032,RNVU1-18,grey,grey,grey
1033,FCGR1CP,darkred,darkred,grey
1034,HIST2H2BB,grey,grey,grey
1035,SRGAP2D,grey,grey,grey
1036,RNVU1-15,blue,blue,green
1037,NBPF15,brown,brown,plum2
1038,SRGAP2B,grey,grey,grey
1039,NBPF20,brown,brown,plum2
1040,NBPF25P,grey,grey,grey
1041,GPR89A,grey,grey,grey
1042,PDZK1,grey,grey,grey
1043,RNF115,darkorange,darkorange,royalblue
1044,POLR3C,white,darkorange,grey
1045,NUDT17,yellow,black,plum2
1046,PIAS3,brown,brown,magenta
1047,ANKRD35,blue,blue,green
1048,ITGA10,darkolivegreen,darkolivegreen,grey60
1049,PEX11B,lightcyan,lightcyan,midnightblue
1050,RBM8A,turquoise,turquoise,brown
1051,GNRHR2,blue,blue,green
1052,LIX1L,green,brown4,blue
1053,ANKRD34A,brown,brown,plum2
1054,POLR3GL,tan,tan,purple
1055,TXNIP,grey,grey,grey
1056,RNVU1-6,turquoise,turquoise,grey
1057,NBPF10,darkgrey,darkgrey,lightcyan
1058,NOTCH2NL,turquoise,turquoise,brown
1059,HYDIN2,brown,brown,plum2
1060,NBPF12,grey,grey,grey
1061,PRKAB2,grey,grey,greenyellow
1062,FMO5,turquoise,turquoise,brown
1063,PDIA3P1,grey,grey,grey
1064,CCT8P1,turquoise,turquoise,brown
1065,RPL7AP15,grey,grey,sienna3
1066,CHD1L,turquoise,turquoise,brown
1067,BCL9,cyan,brown,pink
1068,ACP6,grey,grey,grey
1069,GJA5,grey60,grey60,grey60
1070,GPR89B,grey,grey,grey
1071,RNVU1-7,grey,grey,grey
1072,PDE4DIPP1,grey,grey,grey
1073,NBPF11,lightyellow,brown4,grey
1074,ABHD17AP1,brown,brown,plum2
1075,RNU1-120P,grey,grey,brown
1076,MIR5087,grey,grey,grey
1077,RNU1-122P,blue,blue,green
1078,RNVU1-1,blue,blue,green
1079,LINC01138,brown,brown,plum2
1080,RNVU1-2,grey,grey,grey
1081,RNU1-13P,grey,grey,grey
1082,RNVU1-3,grey,grey,grey
1083,NBPF14,red,darkgrey,purple
1084,NUDT4P1,turquoise,turquoise,brown
1085,PDE4DIP,grey,grey,grey
1086,NBPF9,grey,grey,grey
1087,RNU1-59P,grey,grey,grey
1088,NBPF19,grey,grey,grey
1089,LINC00869,grey,grey,grey
1090,FCGR1A,magenta,magenta,cyan
1091,HIST2H2BF,grey,grey,grey
1092,HIST2H3D,palevioletred3,palevioletred3,green
1093,HIST2H4A,plum1,plum1,grey
1094,HIST2H2AA3,plum1,plum1,lightcyan1
1095,HIST2H2BD,grey,grey,grey
1096,HIST2H2BC,grey,grey,grey
1097,HIST2H2AA4,plum1,plum1,lightcyan1
1098,HIST2H4B,plum1,plum1,grey
1099,HIST2H2BE,brown,brown,plum2
1100,HIST2H2AC,salmon4,salmon4,darkorange2
1101,HIST2H2AB,lightcyan,lightcyan,brown
1102,BOLA1,palevioletred3,palevioletred3,midnightblue
1103,SV2A,pink,pink,magenta
1104,SF3B4,brown,brown,plum2
1105,MTMR11,darkolivegreen,darkolivegreen,plum2
1106,OTUD7B,grey,grey,grey
1107,VPS45,lightcyan,lightcyan,brown
1108,PLEKHO1,black,black,green
1109,ANP32E,turquoise,turquoise,brown
1110,CA14,orange,orange,violet
1111,APH1A,greenyellow,blue,ivory
1112,C1orf54,turquoise,turquoise,purple
1113,CIART,grey,grey,grey
1114,MRPS21,greenyellow,blue,midnightblue
1115,PRPF3,grey,grey,greenyellow
1116,RPRD2,midnightblue,midnightblue,pink
1117,TARS2,yellow,black,plum2
1118,ECM1,brown,brown,plum2
1119,FALEC,grey,grey,purple
1120,ADAMTSL4-AS1,turquoise,turquoise,grey
1121,RN7SL473P,grey,grey,grey
1122,RN7SL600P,green,brown4,blue
1123,MCL1,darkred,darkred,darkturquoise
1124,ENSA,lightcyan,lightcyan,midnightblue
1125,GOLPH3L,paleturquoise,darkolivegreen,darkred
1126,HORMAD1,grey,grey,greenyellow
1127,CTSS,magenta,magenta,cyan
1128,CTSK,grey,grey,grey
1129,ARNT,grey,grey,grey
1130,SETDB1,white,darkorange,green
1131,CERS2,blue,blue,plum2
1132,FAM63A,blue,blue,green
1133,PRUNE1,yellow,black,plum2
1134,BNIPL,grey,grey,grey
1135,C1orf56,yellow,black,green
1136,CDC42SE1,magenta,magenta,cyan
1137,MLLT11,greenyellow,blue,midnightblue
1138,GABPB2,grey,grey,grey
1139,SEMA6C,yellow,black,plum2
1140,TNFAIP8L2,magenta,magenta,cyan
1141,SCNM1,purple,purple,salmon
1142,LYSMD1,blue,blue,midnightblue
1143,VPS72,blue,blue,salmon
1144,PIP5K1A,grey60,grey60,pink
1145,PSMD4,greenyellow,blue,midnightblue
1146,ZNF687,pink,pink,magenta
1147,PI4KB,yellow,black,plum2
1148,RN7SL444P,grey,grey,grey
1149,RFX5,greenyellow,blue,ivory
1150,SELENBP1,greenyellow,blue,green
1151,PSMB4,greenyellow,blue,midnightblue
1152,POGZ,midnightblue,midnightblue,pink
1153,CGN,lightsteelblue1,black,plum2
1154,TUFT1,yellow,black,plum2
1155,SNX27,midnightblue,midnightblue,pink
1156,RNU6-1062P,grey,grey,grey
1157,CELF3,brown,brown,plum2
1158,RIIAD1,greenyellow,blue,green
1159,MRPL9,greenyellow,blue,green
1160,TDRKH,pink,pink,green
1161,THEM4,pink,pink,grey
1162,S100A10,grey60,grey60,grey60
1163,S100A11,magenta,magenta,cyan
1164,TCHH,green,brown4,grey
1165,FLG-AS1,grey,grey,grey
1166,S100A9,darkred,darkred,grey
1167,S100A8,darkred,darkred,darkturquoise
1168,S100A6,lightcyan,lightcyan,purple
1169,S100A4,grey60,grey60,grey60
1170,S100A16,greenyellow,blue,green
1171,S100A13,lightcyan,lightcyan,brown
1172,S100A1,blue,blue,green
1173,CHTOP,magenta,magenta,brown
1174,SNAPIN,greenyellow,blue,green
1175,ILF2,blue,blue,floralwhite
1176,INTS3,brown,brown,plum2
1177,SLC27A3,blue,blue,green
1178,GATAD2B,cyan,brown,pink
1179,DENND4B,brown,brown,plum2
1180,CRTC2,purple,purple,plum2
1181,SLC39A1,blue,blue,green
1182,CREB3L4,purple,purple,salmon
1183,JTB,darkslateblue,darkslateblue,purple
1184,RAB13,grey,grey,grey
1185,RPS27,blue,blue,midnightblue
1186,TPM3,blue,blue,green
1187,RN7SL431P,grey,grey,grey
1188,C1orf43,greenyellow,blue,midnightblue
1189,UBAP2L,cyan,brown,pink
1190,HAX1,greenyellow,blue,midnightblue
1191,ATP8B2,brown,brown,plum2
1192,RNU7-57P,lightyellow,brown4,blue
1193,IL6R,magenta,magenta,cyan
1194,SHE,darkmagenta,darkmagenta,grey
1195,TDRD10,yellow,black,plum2
1196,UBE2Q1,yellow,black,plum2
1197,CHRNB2,pink,pink,magenta
1198,ADAR,pink,pink,magenta
1199,KCNN3,grey,grey,grey
1200,PMVK,lightcyan,lightcyan,midnightblue
1201,PBXIP1,lightcyan,lightcyan,grey
1202,PYGO2,yellow,black,plum2
1203,SHC1,yellow,black,plum2
1204,CKS1B,tan,tan,purple
1205,FLAD1,blue,blue,green
1206,ZBTB7B,purple,purple,green
1207,ADAM15,blue,blue,plum2
1208,EFNA4,grey,grey,grey
1209,EFNA3,greenyellow,blue,salmon
1210,EFNA1,purple,purple,salmon
1211,SLC50A1,yellow,black,plum2
1212,DPM3,greenyellow,blue,midnightblue
1213,KRTCAP2,purple,purple,salmon
1214,TRIM46,brown,brown,magenta
1215,MIR92B,blue,blue,green
1216,THBS3,yellow,black,plum2
1217,MTX1,blue,blue,green
1218,GBAP1,brown,brown,plum2
1219,MTX1P1,salmon,salmon,grey
1220,GBA,pink,pink,green
1221,FAM189B,brown,brown,plum2
1222,SCAMP3,brown,brown,magenta
1223,CLK2,brown,brown,plum2
1224,HCN3,brown,brown,plum2
1225,FDPS,greenyellow,blue,midnightblue
1226,RUSC1-AS1,yellow,black,plum2
1227,RUSC1,brown,brown,plum2
1228,ASH1L,midnightblue,midnightblue,pink
1229,RNU6-106P,grey,grey,grey
1230,ASH1L-IT1,grey,grey,grey
1231,ASH1L-AS1,grey,grey,grey
1232,DAP3P1,yellow,black,plum2
1233,MSTO1,pink,pink,green
1234,YY1AP1,grey,grey,grey
1235,DAP3,blue,blue,brown
1236,MSTO2P,blue,blue,green
1237,GON4L,cyan,brown,pink
1238,SYT11,blue,blue,green
1239,RIT1,darkgrey,darkgrey,lightcyan
1240,KIAA0907,grey,grey,greenyellow
1241,SNORA80E,floralwhite,darkgrey,grey
1242,ARHGEF2,pink,pink,magenta
1243,MIR6738,grey,grey,grey
1244,SSR2,blue,blue,green
1245,UBQLN4,brown,brown,magenta
1246,LAMTOR2,greenyellow,blue,midnightblue
1247,MEX3A,darkolivegreen,darkolivegreen,plum2
1248,LMNA,brown,brown,plum2
1249,SEMA4A,pink,pink,green
1250,SLC25A44,pink,pink,magenta
1251,PMF1,blue,blue,midnightblue
1252,PAQR6,skyblue,skyblue,green
1253,SMG5,purple,purple,plum2
1254,TMEM79,paleturquoise,darkolivegreen,darkred
1255,GLMP,blue,blue,green
1256,CCT3,paleturquoise,darkolivegreen,darkred
1257,C1orf61,turquoise,turquoise,brown
1258,MIR9-1,salmon4,salmon4,darkorange2
1259,MEF2D,cyan,brown,pink
1260,IQGAP3,brown,brown,plum2
1261,NAXE,blue,blue,green
1262,GPATCH4,palevioletred3,palevioletred3,darkorange2
1263,HAPLN2,blue,blue,green
1264,BCAN,black,black,plum2
1265,NES,grey,grey,grey
1266,CRABP2,grey60,grey60,grey60
1267,ISG20L2,brown,brown,plum2
1268,RRNAD1,blue,blue,salmon
1269,MRPL24,greenyellow,blue,midnightblue
1270,HDGF,lightcyan1,lightcyan1,paleturquoise
1271,PRCC,brown,brown,magenta
1272,PEAR1,grey60,grey60,plum2
1273,ARHGEF11,brown,brown,plum2
1274,MIR765,brown,brown,pink
1275,ETV3,red,darkgrey,lightcyan
1276,KIRREL,grey60,grey60,plum2
1277,ELL2P1,green,brown4,blue
1278,MNDA,magenta,magenta,cyan
1279,IFI16,magenta,magenta,cyan
1280,CADM3,brown,brown,magenta
1281,RNA5SP60,brown,brown,plum2
1282,ACKR1,brown,brown,grey60
1283,DUSP23,grey,grey,plum2
1284,C1orf204,grey,grey,grey
1285,TAGLN2,grey60,grey60,grey60
1286,KCNJ10,orange,orange,brown
1287,PIGM,thistle2,thistle2,blue
1288,KCNJ9,palevioletred3,palevioletred3,darkorange2
1289,IGSF8,blue,blue,green
1290,ATP1A2,orange,orange,brown
1291,ATP1A4,grey,grey,grey
1292,CASQ1,darkmagenta,darkmagenta,grey
1293,PEA15,black,black,plum2
1294,DCAF8,greenyellow,blue,ivory
1295,RPSAP18,midnightblue,midnightblue,pink
1296,PEX19,greenyellow,blue,ivory
1297,COPA,midnightblue,midnightblue,pink
1298,SUMO1P3,blue,blue,green
1299,NCSTN,brown,brown,magenta
1300,NHLH1,yellow,black,plum2
1301,VANGL2,yellow,black,plum2
1302,CD84,magenta,magenta,cyan
1303,CD244,grey,grey,grey
1304,F11R,darkred,darkred,blue
1305,TSTD1,lightcyan,lightcyan,midnightblue
1306,USF1,blue,blue,green
1307,ARHGAP30,magenta,magenta,cyan
1308,KLHDC9,blue,blue,green
1309,PFDN2,palevioletred3,palevioletred3,purple
1310,NIT1,blue,blue,green
1311,DEDD,yellow,black,plum2
1312,UFC1,purple,purple,salmon
1313,USP21,darkolivegreen,darkolivegreen,darkred
1314,PPOX,greenyellow,blue,midnightblue
1315,B4GALT3,yellow,black,plum2
1316,ADAMTS4,orange,orange,violet
1317,NDUFS2,greenyellow,blue,midnightblue
1318,FCER1G,magenta,magenta,cyan
1319,TOMM40L,blue,blue,plum2
1320,PCP4L1,lightcyan,lightcyan,green
1321,MPZ,blue,blue,salmon
1322,SDHC,turquoise,turquoise,brown
1323,CFAP126,turquoise,turquoise,brown
1324,RNU6-481P,turquoise,turquoise,brown
1325,FCGR2A,magenta,magenta,cyan
1326,FCGR3A,magenta,magenta,cyan
1327,FCGR2C,grey60,grey60,grey60
1328,HSPA7,grey60,grey60,grey60
1329,FCRLB,green,brown4,blue
1330,DUSP12,turquoise,turquoise,brown
1331,ATF6,darkorange,darkorange,blue
1332,OLFML2B,orangered4,orangered4,plum2
1333,NOS1AP,cyan,brown,pink
1334,MIR4654,pink,pink,grey
1335,RNA5SP61,lightgreen,lightgreen,grey
1336,MIR556,grey,grey,grey
1337,C1orf226,brown,brown,darkred
1338,SH2D1B,orangered4,orangered4,orangered4
1339,UHMK1,red,darkgrey,darkorange
1340,UAP1,turquoise,turquoise,brown
1341,DDR2,grey60,grey60,grey60
1342,HSD17B7,grey,grey,greenyellow
1343,CCDC190,grey,grey,grey
1344,RGS4,lightcyan,lightcyan,floralwhite
1345,RGS5,green,brown4,blue
1346,NUF2,green,brown4,blue
1347,PBX1,midnightblue,midnightblue,darkgrey
1348,RNU6-171P,grey,grey,grey
1349,RXRG,yellow,black,plum2
1350,MGST3,lightcyan,lightcyan,floralwhite
1351,ALDH9A1,tan,tan,brown
